,property_id,reviewer_id,reviewer_name,review_date,review_content,head_picture
332,143247,23241120,Robin,2016-02-14,"House full of people. Dirty, smelly room with no window. Would not recommend a stay there.",https://a0.muscache.com/im/pictures/user/718c3beb-1427-4207-888d-784b47dde71b.jpg
333,143247,57603692,Renan,2016-02-29,"5 minutes after I've arrived from at the station he was there to pick me up. gave me aspirins as 25hr flight isn't good to the mind & body. My room was locked for quite some time and a small clean put everything on track. He gave me directions to chatswood where I would find some much needed goods.
But the point is not about Donny, but their parents. The first days I was very sad and I didn't like here for emotional reasons. Now I wish I could stay forever, because I had the opportunity to know such wonderful people that are Donny's parents. Please consider the house is alive, it's like in your own house, so expect to clean your room and if you're truly human, you'll want to help the people close to you. 
It's an easy going staying here, you'll get a complete experience. If you want everything ready for you, go to an hotel, if you want to feel like you're really in home, you know where to go.
You're like my brother Donny!",https://a0.muscache.com/im/pictures/user/6f546b27-7d55-4134-8dda-96ad3a3221b9.jpg
334,143247,27442561,Charlie,2016-10-08,Thanks to Donny and his parents for their hospitality. It's very special experience to stay with Donny's parents in the last four weeks. The place is really leafy and tranquil like living in a natural park. I liked the walk to/from train station everyday. I enjoyed the life stories of uncle and aunty after breakfast/dinner. I would strongly recommend this place to my friends. ,https://a0.muscache.com/im/pictures/user/69c84815-71b1-4e77-b7e8-0f083676855e.jpg
335,143280,18093118,Berat,2018-01-04,"If you want a beach style place next to a nature resort this place ticks all the boxes. Be prepared to hear and see all kinds of birds, cicadas, lizards etc close by. We loved the opportunity of seeing native birds on our door step. 
The three rentals are a bit too close to each other (two flats and a cottage all on the same ground) but everyone was respectful to each other’s privacy during our stay so this did not bother us at all.  
Rob and Cathy are friendly hosts and were always available to answer questions. They kept in touch with speediest responses before and during our stay. Now back home to freezing cold, we wish we had never left.",https://a0.muscache.com/im/pictures/user/3e095ce1-85a9-4704-8b63-9e3db336acfe.jpg
336,143280,12138532,Bärbel,2018-04-01,"Wir haben Anabela als eine bezaubernde und charmante Person kennen gelernt. Wir waren die ersten Teilnehmer ihrer Entdeckung und sind ganz sicher, dass wir diesen Markt in einem nicht wirklich so idyllischen Viertel in der Nähe des Flughafens sicher nicht ohne Anabelas Begleitung besucht hätten. Es war eine besondere Erfahrung. Wir haben den halben Tag mit ihr sehr genossen. Ganz schön war es auch, dass den Teilnehmern genügend Zeit blieb, sich untereinander kennen zu lernen. Es war auch wunderbar, dass Anabela für uns nach dem Markt am Ostersonntag ein traditionelles Osterlamm-Essen organisiert hatte. Ein ganz großes DANKE! Wir können uns evtl. vorstellen, dass man sich als Teilnehmer für den unserer Meinung nach vergleichsweise hohen Preis evtl. noch etwas mehr Aktion (kleine Aufgaben für uns, kleine Stops zum Fragen stellen und gezielteren Probieren der Produkte) und Information (zu den regionalen Produkten) von Anabela wünschen  könnte. Aber das sind nur Feinheiten. Auch so war der Tag ein großer Spass. Danke.",https://a0.muscache.com/im/pictures/user/e66f92da-41bf-4d1b-949e-a149b5587efd.jpg
337,143280,11246372,Susan,2018-04-01,"If you want to do something off the tourist track, join Anabela on her weekly shopping trip to an open air flea/produce market in a Lisbon neighborhood. This experience is designed for those who like to see how the real people live. For people who like to bargain hunt but don't have the Portuguese to haggle, Anabel was happy to step in and translate for you.  She admitted to us, we were her first group.  In the end, it felt like a bunch of friends went out for a Sunday outing to the market, then ended up at a traditional restaurant for a typical Portuguese meal.  ",https://a0.muscache.com/im/pictures/user/964726bc-0754-4372-a52f-f48417898421.jpg
338,143280,200158996,Sue,2019-02-01,"We really enjoyed our stay at the Garden Retreat , it was lovely , So if your looking for a a fantastic located place in the Northern beaches look no further, Thank you Rob & Cath x",https://a0.muscache.com/im/pictures/user/dfb80caf-6784-4f13-bab8-48bc746a5763.jpg
339,143280,78590817,Ana,2019-02-17,"Great location, warm and homely.  Lots of common areas to connect and relax with family/friends.  Stayed here with extended family - 3 couples + 1 child.  Lots of thoughtful touches throughout - from toys and games, stocked kitchen and areas to chill out.  Lots of parking behind the place along a dirt road by the creek.  Shopping centre a 2-min drive away.  One bathroom did take some coordinating for the 7 of us.  Hosts are very responsive, friendly and thoughtful.  Thanks Cathy and Rob!",https://a0.muscache.com/im/pictures/user/b62939f8-eef2-46b9-89a8-50a98add602b.jpg
340,143280,14095312,Robert,2019-02-24,"It was very nice, clean, private, comfortable and pretty. Outdoor area was cool how it had like a little outdoor kitchen as well.",https://a0.muscache.com/im/users/3357081/profile_pic/1345801035/original.jpg
341,143280,280593100,Linda,2019-08-28,We stayed for two weeks at the Garden retreat and it was thoroughly enjoyable. It's a very peaceful location with bellbirds in the nearby bushland. There was everything we needed to have a great holiday here. We would stay again for sure.,https://a0.muscache.com/im/pictures/user/e90fd7d8-39b1-4ce2-afe5-baaecfdaafd8.jpg
342,143280,50499524,Lisa,2019-12-14,A wide inner garden that connects to a larger garden and a beautiful outdoor lounge area was the highlight! They’ve also decorated the home beautifully to make you feel like you’re on a cosy beach getaway. Would definitely recommend to anyone with a big family or a group for staycations.,https://a0.muscache.com/im/users/12301326/profile_pic/1392599014/original.jpg
343,143280,235368038,Isabella,2020-01-24,Fantastic place to stay. Looks even more amazing in real life than the pictures. Easy communication.,https://a0.muscache.com/im/users/5927089/profile_pic/1365989509/original.jpg
344,143280,88849890,Danielle,2020-02-10,Lovely quiet location. Friendly and helpful host. Perfect location.,https://a0.muscache.com/im/pictures/user/46e8fc97-2fa2-4f94-9bf2-35eafd2aceeb.jpg
345,153444,30287961,Matthew,2019-11-17,"Tobias's flat is well appointed with everything you need, very clean, and in the perfect location. As a host, Tobias us very communicative, offered solid local tips, and was invested in making my trip excellent. Would highly recommend staying here!",https://a0.muscache.com/im/pictures/user/eaa59b85-1dfe-4eba-8b81-a33cb38bdc65.jpg
346,153444,13327242,Kiki,2019-12-23,"Stunning place, super host and convenient location!",https://a0.muscache.com/im/pictures/user/c896f310-d355-44df-becc-c52e7e6beaf2.jpg
347,153444,40242312,Shakira,2019-12-28,"Tobias's place was amazing  really clean, well presented and close to everything.

Would gladly stay there again.",https://a0.muscache.com/im/pictures/3a022c97-44a4-4878-b6ad-3f60f0f5267c.jpg
348,153444,114049131,Stephanie,2020-01-04,"From the get go Tobias was an amazing host; incredibly quick responses and detailed info to ensure a smooth check in and great stay. 

The apartment is in a fantastic location; close to bus stops, train station, abundance of food and drink options etc. Excellent value too.

Apartment itself was exactly as described and we loved the style! Spacious, clean and with everything we required. Cold water in the fridge which was a nice touch.

Highly recommend to anyone who wants to stay somewhere central. Thanks Tobias!!",https://a0.muscache.com/im/pictures/user/af7bb53c-b9af-4bac-8cfd-c03fc9f03b12.jpg
349,153444,172810189,Haydn,2020-01-08,"The apartment is in a central convenient location and easy to find from the train station.
Although it is a busy area all went quiet at 10pm
It is very clean and well appointed with excellent cooking facilities.
Great stay.",https://a0.muscache.com/im/pictures/user/58564da1-35c6-44e8-b13f-a9ae0bd5e60c.jpg
350,153444,105062460,Kate,2020-01-11,"The location of this apartment was spot on for everywhere we needed to be. The public transport is very close and there are some great restaurants in this area! The apartment was spotless, comfortable and just right for the two of us.",https://a0.muscache.com/im/users/7739292/profile_pic/1377793099/original.jpg
351,153444,244265768,Brett,2020-01-13,It was amazing to stay there so clean and so cheap,https://a0.muscache.com/im/pictures/user/81f8ebcd-b3a1-4426-ad86-7980cc1ec9df.jpg
352,153444,58424699,Bryn,2020-01-18,"Amazing a d clean apartment. Nicely renovated and so close to everything. Easy check in/check out and constant, easy going ommunication with owner/Tobias..",https://a0.muscache.com/im/users/16349201/profile_pic/1443183122/original.jpg
353,153444,27458553,Matt,2020-01-23,"This is a great place to stay right in the heart of the Cross. Close to shops and restaurants. The flat was exactly as pictured with good amenities and plenty of comfort. Ideal for couples or a family with a small child.

Tobias was an excellent host with great communication on check in and very helpful advice on things to do in the area.",https://a0.muscache.com/im/users/1441001/profile_pic/1322215123/original.jpg
354,153444,2450214,Elesha,2020-02-01,I had a great stay at tobias’ place in Potts point. Amazing location right in the heart of Potts point but still managing to be quiet! Gorgeous Art Deco apartment - very well provisioned for. As mentioned there is no air con but I found that the fans worked quite well considering the heat in Sydney. Tobias was very quick in communication and the whole process was seamless,https://a0.muscache.com/im/users/30090437/profile_pic/1427453908/original.jpg
355,166468,91899969,Linda,2017-04-06,Great location and nice and spacious,https://a0.muscache.com/im/users/36261626/profile_pic/1434801223/original.jpg
356,166468,23220564,Christian & Kirsty,2017-05-12,"Second time we have stayed at Godelieve's place and another great stay. 

Checkin and out was straightforward, communication was easy the family were very welcoming and place was clean and tide. 

Overall another good experience .",https://a0.muscache.com/im/pictures/user/eb1b6d54-7852-4923-9656-0aa43a123d17.jpg
357,166468,87162019,Kat,2017-07-04,"Godelieve's place is in a fantastic location and perfect for what we are looking for. She is a fantastic host, very approachable and friendly.  The house is clean, spacious, has beautiful views, all the comforts of home and is as described in the listing.  I would recommend Godelieve's place to anyone looking for a great place to stay in the Northern Beaches :-) ",https://a0.muscache.com/im/pictures/user/3c9e8337-8f61-4ede-b053-479b09d8b49b.jpg
358,166468,87162019,Kat,2017-08-28,"Godelieve is a fabulous host with a lovely home, she is responsive, kind, and exactly what you would hope for in a host. My colleagues stayed at her place for 3 months while working with me in Sydney and had a wonderful time and felt very much at home. I would recommend Godelieve's place to anyone wanting to stay somewhere very welcoming, in an amazing location, great facilities, fab view, and lots of space. Perfect! Big thanks :-)",https://a0.muscache.com/im/pictures/user/121d6b64-5825-442d-9c2e-c9181c77b11e.jpg
359,166468,39630823,Marie,2018-01-02,"Nous sommes très contents du logement, de son emplacement et de l'accueil réservé par Godelieve et sa famille!",https://a0.muscache.com/im/pictures/user/d1a2cded-d004-4779-a4c3-336a7eb4ce28.jpg
360,166468,162211846,Vanessa,2018-01-04,"We had a fantastic stay with  Godelieve and the boys. 
We where made to feel very welcome in the home great communication, can’t wait to stay hear again. ",https://a0.muscache.com/defaults/user_pic-225x225.png
361,166468,27768662,Roland,2018-02-13,"This is a great place to stay. Godelieve is very accommodating and having the swimming pool at your fingertips is awesome, especially when you have kids.",https://a0.muscache.com/im/pictures/user/60d87acb-0961-48eb-b538-46e76e2580c5.jpg
362,166468,59821770,Alexandra,2018-02-16,"Its in the lower level of the host's  home. However there is a separate side entrance. 
Generous size kitchen/living/dining with stunning ocean views. 
You can have interaction with the host or stay on your own - whichever you prefer. We had a bit of both and I learned some interesting things about pottery :) Would def. recommend Godelieve's home for space and location.",https://a0.muscache.com/im/pictures/user/3eaa277e-9b9d-4e60-96a0-1841ed92bc94.jpg
363,166468,174805324,Frank,2018-03-18,"If you have little children Godelieve has it set up as a very safe, comfortable place to stay. She provides toys and is so willing to be of assistance. A very kind hostess. Thank you",https://a0.muscache.com/im/users/3264063/profile_pic/1354183303/original.jpg
364,166468,181355492,Sydney,2018-04-04,"We booked Godelieve's space whilst doing an Open Water Diving Certification Course for 3 days. We had a great stay, the rooms were really nice, the kitchenette was very useful. The house was conveniently close to bus stops, the beach and shopping malls. Godelieve's hospitality was amazing (!) and would 100% book accommodation here again for when we do the Advanced Diving Course!",https://a0.muscache.com/im/users/8964626/profile_pic/1413999409/original.jpg
365,196170,569858,John,2011-11-02,"We found Diana's place very convenient for Bondi and for buses to town.
There's shops and eateries just outside too which was very handy.
The apartment is reasonably spacious, clean, and well presented and though we did not use it they offer full use of their kitchen.
Diana and Lorenzo were very considerate and friendly hosts, it was a pleasure to meet them.",https://a0.muscache.com/im/pictures/user/718c3beb-1427-4207-888d-784b47dde71b.jpg
366,196170,1975036,Stephen And Lyndal,2011-11-07,"Fantastic location, great, ultra-accomodating hosts, who are supercool people in their own right. I honestly never expected to have a good a time as I did. 'Twas like staying with friends - maybe better, thanks to hotel-style touches like a mini-ironing board.      ",https://a0.muscache.com/im/pictures/user/6f546b27-7d55-4134-8dda-96ad3a3221b9.jpg
367,196170,4182686,Maia,2013-01-25,"Diana and Lorenzo's apartment was wonderful! It's as nice as it looks in the pictures, and even bigger than it seems! It's only a few blocks from the beach (surf and boogie boards come with the apt) and steps from bus stops. Excellent DVD collection was a pleasant surprise. This was my first time using airbnb and everything about the experience was so easy that I am definitely going to do it again. I would highly recommend this apartment!",https://a0.muscache.com/im/pictures/user/69c84815-71b1-4e77-b7e8-0f083676855e.jpg
368,196170,24877679,Danielle,2019-01-14,"Great location, roomy space. Host was communicative. Would stay again.",https://a0.muscache.com/im/pictures/user/3e095ce1-85a9-4704-8b63-9e3db336acfe.jpg
369,196170,57869778,Ulf,2019-01-20,"Very close to Bondi Beach, easy transport, the local bus stops almost outside, walk to Bondi Junction trains / all buses etc 10-15 min. Nice Park close to the appartment. Easy to get a Taxi. Alot if shops and restaurants around, next door from the house on the main street.",https://a0.muscache.com/im/pictures/user/e66f92da-41bf-4d1b-949e-a149b5587efd.jpg
370,196170,159264231,Jarrad,2020-01-01,Great stay! Apartment was as described and very clean. Great location to for both Bondi and City. Would stay again,https://a0.muscache.com/im/pictures/user/964726bc-0754-4372-a52f-f48417898421.jpg
371,196170,320867548,Gareth,2020-01-05,Great location! Great cafe! Great beach! No need for a car just enjoy the vibe :-),https://a0.muscache.com/im/pictures/user/dfb80caf-6784-4f13-bab8-48bc746a5763.jpg
372,199043,28757538,Jawwad,2015-08-09,"Martin is an awesome host , I reached Sydney early morning and Martin picked me from Airport, Absolutely amazing guy, kind and really helpful.",https://a0.muscache.com/im/pictures/user/b62939f8-eef2-46b9-89a8-50a98add602b.jpg
373,199043,25638287,Yvonne,2015-09-21,Martin is a nice host and the place is tidy. They provide map and towel. ,https://a0.muscache.com/im/users/3357081/profile_pic/1345801035/original.jpg
374,199043,45817929,Hedin,2015-10-27,"From the moment i arrived i felt welcome. Martin and his wife are kind, fun and helpful. I would highly recomend staying there.They will answer any questions you have about Sydney.  Great location, bus stop just across the street. I had a great stay, and will definitely go back.",https://a0.muscache.com/im/pictures/user/e90fd7d8-39b1-4ce2-afe5-baaecfdaafd8.jpg
375,199043,48148372,Elias,2015-11-16,"We had a great time at martin's place! Good bed,super friendly and helpfull host,..perfect as a temporary home base to explore Sydney,go for a swim at coogee or just watch TV and have a laid back few days. We'd easily recommend this place to everyone looking into going to sydney!",https://a0.muscache.com/im/users/12301326/profile_pic/1392599014/original.jpg
376,199043,13915374,Maciek,2015-12-06,"If all Airbnb hosts were like Martin the world would be a better place. He was extremely professional, nevertheless he managed to get us to feel as in home from day one. He also is very helpful and simply a great guy to hang out with, so whenever you're looking for a place to stay in Sydney (and like meeting interesting people), that's the place you're looking for!",https://a0.muscache.com/im/users/5927089/profile_pic/1365989509/original.jpg
377,199043,28132246,Chase,2016-02-06,Martin and his partner are amazing hosts! My wife and I enjoyed our 8 days with them. They were incredibly friendly and the apartment is in a great location. We highly recommend!,https://a0.muscache.com/im/pictures/user/46e8fc97-2fa2-4f94-9bf2-35eafd2aceeb.jpg
378,199043,59288922,Hyunmi,2016-02-29,"Martin was a great host! I arrived in Sydney early in the morning and my flight was delayed. He not only allowed me an early check-in, but also sent another person to greet me at home when I arrived later than scheduled. 
He was always kind during my whole stay preparing some food and stuff, while never disturbing my privacy. When I need a room in Sydney, I will definetely choose his place again!",https://a0.muscache.com/im/pictures/user/eaa59b85-1dfe-4eba-8b81-a33cb38bdc65.jpg
379,199043,13402240,Sandra,2016-03-23,Martin and his wife are great hosts.Their apartement is close to the city and the bus stop is right around the corner from their house. My bedroom was very clean and I had a lot of space. Martin picked me up at the airport and dropped me off after my stay.  I had a wonderful time.  Many thanks to these friendly and warm hosts. ,https://a0.muscache.com/im/pictures/user/c896f310-d355-44df-becc-c52e7e6beaf2.jpg
380,199043,61477420,Martin,2016-04-15,"I had a good experience staying Martin's place. While not in cbd, you can easily travel by bus. Martin was helpful in my research for things to do in Sydney.",https://a0.muscache.com/im/pictures/3a022c97-44a4-4878-b6ad-3f60f0f5267c.jpg
381,199043,1810930,Ken,2016-07-07,"Martin and Ondang are extremely welcoming and hospitable hosts who open their little abode to you. Their apartment has views well out past Sydney airport and is closely accessable to the city for all it has to offer. 
I highly recommend a stay with these lovely hosts within the new and highly developing area of Green Square. ",https://a0.muscache.com/im/pictures/user/af7bb53c-b9af-4bac-8cfd-c03fc9f03b12.jpg
382,199669,11018789,Mike,2014-02-16,"Susie was a great host and we had a wonderful time at her place! The location was very close to the beach, restaurants, groceries, transit, and coffee. It was also great having a full kitchen and a grocery store around the corner for the days we did not want to go out to eat. 

I highly recommend her place for an awesome Bondi Beach holiday! Our only regret is that we did not stay longer. ",https://a0.muscache.com/im/pictures/user/58564da1-35c6-44e8-b13f-a9ae0bd5e60c.jpg
383,199669,26098139,Louis,2015-02-07,The reservation was canceled 22 days before arrival. This is an automated posting.,https://a0.muscache.com/im/users/7739292/profile_pic/1377793099/original.jpg
384,199669,24065552,Sofia,2015-02-10,"A nice place with a very good location. Close to the beach, restaurants, cafes, fresh fruit market, busses and much more. Susie was a great host and we had a great stay at her place! ",https://a0.muscache.com/im/pictures/user/81f8ebcd-b3a1-4426-ad86-7980cc1ec9df.jpg
385,200868,1778629,Sam,2018-08-11,Marjan is an amazingly knowledgeable engineer-turned-fisherman who grew up in Dubrovnik and was more than happy to share stories of growing up there in the city and on the water.  His boat is a perfect place to spend an afternoon or morning chasing after fish and enjoying the beautiful seaside around Dubrovnik!,https://a0.muscache.com/im/users/16349201/profile_pic/1443183122/original.jpg
386,200868,52912290,Paul,2018-08-13,"We had no luck with catching but, that's fishing but, my partner and I really enjoyed the trip none the less.
Marjan took care of us both and the other two guests and, luckily for us, he spoke English very well.
We were picked up and taken back to our accommodation with no bother and, fed a tasty light lunch out at sea.
As a proficient sailor and fisherman and, as a Dubrovnik local, Marjan also was great to talk to. He also sends you pictures of your day after the event.
All in all, a great experience for taking in the views of the beautiful local coast and, give yourself the best chance to catch fish local to the area. Novice or not, well worth giving a go.",https://a0.muscache.com/im/users/1441001/profile_pic/1322215123/original.jpg
387,200868,198429331,Bradley,2018-09-12,This was a fun experience. Marjan is a true professional.,https://a0.muscache.com/im/users/30090437/profile_pic/1427453908/original.jpg
388,200868,37578207,Nakia,2018-09-30,"Was a surprise birthday gift for my husband. We had a great time! Marjan is very knowledgeable and passionate about fishing. He fixed us a local snack while we fished, had extra jackets and gravol on hand. Plus we caught some fish!",https://a0.muscache.com/im/users/36261626/profile_pic/1434801223/original.jpg
389,200868,55597611,Emily,2018-10-03,Such an amazing experience. The host is so knowledgeable and a great guide.,https://a0.muscache.com/im/pictures/user/eb1b6d54-7852-4923-9656-0aa43a123d17.jpg
390,200868,16510630,Kurt,2018-10-12,"Marjan had engine trouble with his boat, but went out of his way to schedule us with his friend who also runs fishing trips. We had a wonderful time.",https://a0.muscache.com/im/pictures/user/3c9e8337-8f61-4ede-b053-479b09d8b49b.jpg
391,200868,29894661,Brian,2019-05-24,This experience was absolutely a highlight of our vacation. Marjan was awesome and the weather was gorgeous.,https://a0.muscache.com/im/pictures/user/121d6b64-5825-442d-9c2e-c9181c77b11e.jpg
392,200868,7114724,Rachelle,2019-07-01,A great experience & felt very safe & comfortable with an expert! A highlight of our trip!! Thank you!,https://a0.muscache.com/im/pictures/user/d1a2cded-d004-4779-a4c3-336a7eb4ce28.jpg
393,200868,268290105,Garrett,2019-07-04,"Marjan was very easy going and flexible making the experience a possibility for our group on short notice. He was welcoming, knowledgeable, and we couldn’t have asked for a better guide.",https://a0.muscache.com/defaults/user_pic-225x225.png
394,200868,8683850,Clive,2019-08-29,"What a great experience for this father and his two sons! We saw, we caught, we learned and whilst we didn’t take home any Blue Fin we were dropped off at the Blue Caves for a beautiful ending to a marvellous day. Thank you Marjan.",https://a0.muscache.com/im/pictures/user/60d87acb-0961-48eb-b538-46e76e2580c5.jpg
395,210439,73709624,Carla,2018-01-08,Wonderful stay would recommend to anyone and happily stay again ! Lovely little touches like nice toiletries provided and great kitchen dining space looking into tree tops. Small kitchen if planning to do any entertaining or major cooking but plenty of great restaurants nearby.,https://a0.muscache.com/im/pictures/user/3eaa277e-9b9d-4e60-96a0-1841ed92bc94.jpg
396,210439,4090711,Natalie,2018-01-14,"Great apartment, perfect location - So easy to get around and a short walk to bars restaurants but when you’re in the apartment it’s peaceful and quiet. 
The place is great has everything you could want or need.",https://a0.muscache.com/im/users/3264063/profile_pic/1354183303/original.jpg
397,210439,3338982,Kris,2018-01-20,Really enjoyed working from here. It was both quiet and next to the hustle and the bustle.,https://a0.muscache.com/im/users/8964626/profile_pic/1413999409/original.jpg
398,210439,60790164,Cedric,2018-11-21,Very stylish place and great location in Sydney.,https://a0.muscache.com/im/pictures/user/718c3beb-1427-4207-888d-784b47dde71b.jpg
399,210439,51069568,Tim,2018-12-21,A lovely stylish apartment in an excellent location. Only a 15-20 minute scenic walk into the city makes it very convenient for work or leisure and their are plenty of shops and restaurants nearby. All necessary amenities and more are provided and Sarah was an excellent host who was very helpful and quick to respond. Looking forward to staying here again next time I’m in Sydney!,https://a0.muscache.com/im/pictures/user/6f546b27-7d55-4134-8dda-96ad3a3221b9.jpg
400,210439,91838675,Alexandra,2018-12-30,Great location. Great little place. Thanks a lot Sarah !,https://a0.muscache.com/im/pictures/user/69c84815-71b1-4e77-b7e8-0f083676855e.jpg
401,210439,2813398,Simon,2019-01-04,"Die Lage in Potts Point war für uns perfekt, und selbst wenn Sarahs Wohnung bei einem nächsten Besuch nicht zur Verfügung stände, würden wir in diesem Stadtteil suchen. 

Es gibt (mindestens) ein hervorragendes Frühstückscafé um die Ecke (La Buvette), allerlei sehr gute Restaurants und Einkaufs-Möglichkeiten sind ebenfalls in unmittelbarer Nähe. Zur nächsten U-Bahn-Station (Kings Cross) sind es gut 10 Minuten, zu Fuß zu Opernhaus und Circular Quai knapp 30 Minuten durch eine sehr sichere Gegend.

Die Wohnung hat eine angenehme Größe, ein modernes Bad und ist gemütlich eingerichtet, einzig der Teppich in Treppenhaus müsste dringend ersetzt werden - aber dafür kann Sarah nichts. Einfach Luft anhalten, Augen zu und durch ;-)

Die Kommunikation war hervorragend! Sarah konnte uns vorgängig praktische Tipps geben fürs Verstauen des Reisegepäcks bis zum Check-In, und sie war auch sonst jederzeit per Mail erreichbar. Leider haben wir sie nicht persönlich getroffen, doch haben wir uns in Sarahs Wohnung sehr wohl gefühlt und würden jederzeit wiederkommen. Herzlichen Dank, Sarah!",https://a0.muscache.com/im/pictures/user/3e095ce1-85a9-4704-8b63-9e3db336acfe.jpg
402,210439,222963445,Paul,2019-02-08,"This Potts Point flat is perfect for a couple to base themselves for a Sydney stay.
Sarah is an excellent host and made the process smooth and easy.

We would not hesitate to recommend the flat and Sarah to others.",https://a0.muscache.com/im/pictures/user/e66f92da-41bf-4d1b-949e-a149b5587efd.jpg
403,210439,29086407,Maíra,2019-02-16,"Potts Point is a great neighborhood, with lots of bars and really good restaurants. Plus, the apartment was only 10min walk away from the Cross Station, which was perfect to go to the other parts of Sydney. 
Sarah was an excellent host by being helpful and responding quickly, whenever we had an issue.
I'd say that the only ""negative"" point would be the mattress, which it wasn't enough firm for us. Otherwise, everything was perfect : it's a functional, clean apartment. I strongly recommend it if you want to visit Sydney!",https://a0.muscache.com/im/pictures/user/964726bc-0754-4372-a52f-f48417898421.jpg
404,210439,4924661,Nathalie,2020-01-07,Stylish space and great location. Happy to recommend Sarah's place.,https://a0.muscache.com/im/pictures/user/dfb80caf-6784-4f13-bab8-48bc746a5763.jpg
405,219030,664326,Judd,2018-11-12,"Such relaxed atmosphere, this really feels like home.
The Summery Bondi, shoes off, sandy feet experience was just as advertised and the Size of the house is Huge! 
We were very comfortable and had room for kids and adults to socialise together, and spend time apart.
Washer, Drier and Dishwasher were all brand new and fresh clean cotton bedding in each of the three bedrooms.
Close to shops and transport on Bondi road but a quiet street, away from the Bondi party scene.
Ingrid was quick to answer all of our questions and I hope to be back next time I'm in Sydney.",https://a0.muscache.com/im/pictures/user/b62939f8-eef2-46b9-89a8-50a98add602b.jpg
406,219030,49462783,Therese,2018-11-17,This place is great for access to Tama and Bondi. There are heaps of yummy food options within walking distance too! The kids loved playing in the small backyard and having a bath- a Sydney luxury. Thanks Ingrid!,https://a0.muscache.com/im/users/3357081/profile_pic/1345801035/original.jpg
407,219030,25460616,Mia,2019-01-08,Bra boende nära Bondi Beach,https://a0.muscache.com/im/pictures/user/e90fd7d8-39b1-4ce2-afe5-baaecfdaafd8.jpg
408,219030,7621001,Heiko,2019-04-14,Great place to stay. 15 minutes by foot to Bondi Beach. Quiet location within easy reach of public transport.,https://a0.muscache.com/im/users/12301326/profile_pic/1392599014/original.jpg
409,219030,174879711,Sam,2019-06-30,"We really enjoyed our stay, the place was great, location was even better, close to the beach and shops. I wish we were there in summer! Thanks for having us!",https://a0.muscache.com/im/users/5927089/profile_pic/1365989509/original.jpg
410,219030,210237391,Anne,2019-08-24,"The location was excellent. It's either a short walk to the beach or a quick bus ride. The transport links to city centre are also very good. The main road by the location is convenient, with vibrant shops and restaurants. There are 3 bedrooms, which is very good for families or big groups. However, we ran into some issues with the listing itself. The apartment wasn't cleaned properly prior to our stay and we were missing some amenities. The hosts were able to  supply soap, an additional heater and a small ironing board a day after we notified them on the second day of our stay, but the TV was only fixed shortly before we left. Unfortunately the apartment was never properly cleaned. The hosts were out of the country which made it harder to rectify these issues, especially as they didn't seem to be aware of them. Eventually we were able to get a partial refund. All in all it was very stressful, marring what should have been a relaxing 3 week holiday.  We wouldn't recommend this apartment, especially in the winter as it's cold and drafty with no central heating.",https://a0.muscache.com/im/pictures/user/46e8fc97-2fa2-4f94-9bf2-35eafd2aceeb.jpg
411,219030,26812393,Ron,2019-10-04,"A nice and spacious place very close to the beach, and in a hip and interesting part of the Bondi neighbourhood (with excellent restaurants and cafes nearby). The place is well set up for renting out to visitors. Very easy interaction with the owners.",https://a0.muscache.com/im/pictures/user/eaa59b85-1dfe-4eba-8b81-a33cb38bdc65.jpg
412,219030,296909147,Janey,2019-10-09,"Nice, clean space with three good sized bedrooms and a well-equipped kitchen (gas stove, big fridge, dishwasher plus all important knives & utensils).
Great location, we loved the local shops for all our food needs - the Fruitologist highly recommended!",https://a0.muscache.com/im/pictures/user/c896f310-d355-44df-becc-c52e7e6beaf2.jpg
413,219030,94376615,Sarit,2019-10-23,"A good amount of space and walkable to quite a lot and easy to get to the beach. I recommended to the host that the space needs some deep cleaning, odor cleansing, and sproucing up to be on Airbnb as there are certain standards guests expect.",https://a0.muscache.com/im/pictures/3a022c97-44a4-4878-b6ad-3f60f0f5267c.jpg
414,219030,204159568,Yoshitaka,2020-01-01,"bondiで静かに家族と休暇を過ごすにはとても良いﾛｹｰｼｮﾝでした｡
ｽｰﾊﾟｰﾏｰｹｯﾄも近く､ﾋﾞｰﾁまでも徒歩圏内で快適に過ごすことができました｡
また､ﾊﾞｽ停も近くて簡単にﾎﾞﾝﾀﾞｲｼﾞｬﾝｸｼｮﾝやｼﾃｨまで出掛けることも容易でした｡",https://a0.muscache.com/im/pictures/user/af7bb53c-b9af-4bac-8cfd-c03fc9f03b12.jpg
415,222559,36941359,Miriam,2019-02-16,"Ruth’s home is very special and Ruth is an amazing host, kind and hospitable.
Her home is beautiful, wonderfully located for public transport. Ruth showed me her beautiful city and it was a privilege to stay in her home. Would love to come back.
Thanks Ruth",https://a0.muscache.com/im/pictures/user/58564da1-35c6-44e8-b13f-a9ae0bd5e60c.jpg
416,222559,155185458,Pat,2019-02-23,"Great place, very homely and great location.",https://a0.muscache.com/im/users/7739292/profile_pic/1377793099/original.jpg
417,222559,236666978,Emma,2019-03-18,Absolutely amazing place. Super open layout and welcoming host!,https://a0.muscache.com/im/pictures/user/81f8ebcd-b3a1-4426-ad86-7980cc1ec9df.jpg
